listing_id,user_id,category,emirate,price,created_date,status
442,632,Land,Dubai,1804342.49,2024-09-26,expired
443,2023,Penthouses,Abu Dhabi,4663782.76,2025-07-29,expired
444,4158,Townhouses,Abu Dhabi,1693107.57,2024-01-09,sold
445,1867,Townhouses,Sharjah,1751000.79,2024-11-04,active
446,1835,Villas,Abu Dhabi,2227683.49,2025-08-06,sold
447,4073,Villas,Dubai,4864050.35,2024-01-05,active
448,3674,Villas,Dubai,3178768.06,2025-07-15,expired
449,1212,Apartments,Dubai,1522338.9,2025-09-09,active
450,2065,Commercial,Sharjah,1525067.7,2024-09-17,active
451,1093,Land,Dubai,1380196.19,2024-01-27,active
452,2496,Apartments,Abu Dhabi,1344743.96,2024-04-13,expired
453,1182,Penthouses,Umm Al Quwain,2923744.92,2025-08-02,expired
454,4994,Apartments,Sharjah,748773.21,2025-08-02,sold
455,582,Townhouses,Abu Dhabi,2774097.23,2024-03-18,sold
456,2039,Land,Sharjah,1193337.72,2024-12-31,sold
457,242,Townhouses,Abu Dhabi,1718496.17,2024-05-19,active
458,3306,Villas,Fujairah,1514941.37,2024-08-11,active
459,3887,Apartments,Dubai,807758.27,2025-08-09,active
460,3526,Commercial,Abu Dhabi,1525775.59,2024-05-13,active
461,1857,Villas,Abu Dhabi,2295764.16,2025-06-28,active
462,771,Villas,Dubai,3851014.51,2024-09-18,expired
463,485,Townhouses,Dubai,1641236.5,2025-07-20,expired
464,104,Apartments,Dubai,751007.76,2025-10-12,expired
465,4616,Villas,Dubai,2723221.69,2024-08-19,sold
466,4082,Apartments,Dubai,1015246.3,2024-04-28,expired
467,1268,Villas,Abu Dhabi,4239448.24,2024-04-12,sold
468,1455,Villas,Ajman,1584127.74,2025-12-05,sold
469,4404,Commercial,Sharjah,955471.76,2024-04-23,expired
470,2388,Apartments,Sharjah,750134.44,2025-01-05,active
471,817,Villas,Abu Dhabi,4493620.57,2025-08-23,expired
472,3725,Commercial,Abu Dhabi,1819938.02,2025-09-29,active
473,954,Townhouses,Dubai,2098927.9,2025-11-01,active
474,4021,Apartments,Abu Dhabi,947190.84,2025-01-10,expired
475,3936,Penthouses,Fujairah,3798329.84,2024-08-12,sold
476,810,Penthouses,Dubai,7954981.5,2025-03-07,expired
477,4613,Villas,Abu Dhabi,3046043.8,2025-05-15,active
478,1647,Apartments,Dubai,1363250.81,2025-09-03,active
479,3493,Villas,Dubai,3550209.89,2024-09-22,active
480,2634,Villas,Abu Dhabi,2834154.2,2024-03-01,expired
481,2353,Penthouses,Sharjah,4488160.42,2025-02-13,active
482,731,Apartments,Abu Dhabi,1363412.23,2025-02-24,active
483,2570,Townhouses,Abu Dhabi,1593574.64,2024-05-20,active
484,1543,Villas,Abu Dhabi,4076990.71,2024-02-22,sold
485,3554,Townhouses,Abu Dhabi,1820085.32,2025-12-13,active
486,367,Commercial,Dubai,2846944.31,2024-03-24,expired
487,2624,Apartments,Dubai,900005.14,2024-07-23,sold
488,128,Apartments,Dubai,1477066.82,2025-01-19,active
489,2380,Apartments,Dubai,1404946.61,2025-04-05,sold
490,1451,Land,Ajman,598456.21,2024-09-21,sold
491,367,Apartments,Abu Dhabi,1149514.56,2024-05-19,active
492,3464,Townhouses,Sharjah,2047205.16,2024-01-25,active
493,2234,Villas,Dubai,4416242.8,2025-09-09,active
494,1553,Penthouses,Abu Dhabi,7080622.21,2025-01-15,sold
495,3240,Apartments,Sharjah,513990.78,2024-01-14,sold
496,578,Townhouses,Dubai,3326950.49,2024-07-03,active
497,1503,Villas,Dubai,4199241.65,2024-11-12,expired
498,3263,Apartments,Dubai,1439782.73,2024-10-28,active
499,979,Villas,Ras Al Khaimah,1507976.55,2024-06-07,active
500,4080,Apartments,Abu Dhabi,699413.9,2025-10-14,active
501,913,Apartments,Ajman,406839.68,2024-03-18,sold
502,553,Apartments,Abu Dhabi,1008467.38,2025-09-18,active
503,4891,Penthouses,Sharjah,4411581.73,2025-09-16,expired
504,1724,Townhouses,Dubai,1664603.25,2025-05-02,active
505,2055,Commercial,Dubai,1678012.9,2025-06-18,sold
506,3206,Villas,Fujairah,1656713.52,2025-11-19,active
507,1593,Apartments,Sharjah,460958.55,2025-09-02,active
508,2014,Townhouses,Dubai,1939575.45,2024-12-08,active
509,2602,Apartments,Sharjah,657881.17,2025-12-14,active
510,1392,Townhouses,Dubai,1709941.0,2025-04-22,expired
511,1915,Apartments,Dubai,776603.4,2024-06-09,active
512,4645,Apartments,Dubai,1250734.45,2024-10-26,active
513,606,Apartments,Ajman,518948.44,2024-01-18,active
514,3163,Apartments,Abu Dhabi,1017347.49,2025-03-03,sold
515,4019,Townhouses,Dubai,3487493.84,2025-05-26,active
516,1255,Villas,Ras Al Khaimah,1538375.77,2024-02-01,active
517,1429,Land,Dubai,1177499.39,2024-05-26,active
518,172,Villas,Dubai,2385642.71,2024-08-25,active
519,4436,Commercial,Umm Al Quwain,600014.53,2024-05-11,sold
520,1705,Commercial,Abu Dhabi,1861524.9,2025-07-17,sold
521,3637,Land,Abu Dhabi,1164289.28,2025-12-26,sold
522,1091,Townhouses,Dubai,2044147.83,2024-06-14,active
523,1595,Commercial,Sharjah,1592760.75,2024-04-19,active
524,3796,Villas,Sharjah,2053132.94,2024-08-24,sold
525,1750,Villas,Abu Dhabi,3402788.9,2024-04-19,active
526,3377,Apartments,Dubai,1187008.64,2024-02-08,active
527,3149,Commercial,Abu Dhabi,2618206.96,2024-02-08,active
528,1692,Villas,Sharjah,1837311.97,2025-11-02,sold
529,4616,Penthouses,Abu Dhabi,6960331.89,2025-07-18,sold
530,1235,Villas,Abu Dhabi,4183272.24,2025-06-08,active
531,3987,Apartments,Fujairah,571132.76,2024-04-05,sold
532,290,Townhouses,Sharjah,1106784.07,2024-12-18,active
533,433,Apartments,Dubai,1503060.12,2025-03-26,active
534,1234,Land,Dubai,978664.01,2025-01-11,sold
535,2585,Villas,Ajman,1620104.8,2024-01-13,sold
536,2374,Apartments,Ajman,397367.96,2025-05-29,expired
537,1338,Villas,Abu Dhabi,3583893.34,2025-03-23,active
538,4525,Townhouses,Sharjah,1331982.27,2025-03-04,sold
539,2044,Land,Sharjah,653853.63,2025-04-25,active
540,323,Apartments,Dubai,1043635.64,2025-03-05,active
541,164,Villas,Umm Al Quwain,1237384.23,2025-07-09,active
542,4686,Apartments,Ras Al Khaimah,826692.92,2024-02-17,expired
543,4644,Apartments,Dubai,798728.75,2025-05-15,active
544,1452,Apartments,Dubai,1055488.31,2025-11-12,active
545,1615,Land,Dubai,1649864.51,2025-07-04,expired
546,681,Villas,Umm Al Quwain,1369749.9,2024-12-11,sold
547,4836,Villas,Dubai,4488257.35,2024-01-31,active
548,2296,Land,Fujairah,431253.28,2024-02-14,active
549,1368,Apartments,Dubai,983121.25,2025-04-03,active
550,3547,Apartments,Dubai,1555920.45,2024-02-22,sold
551,658,Apartments,Dubai,1453537.3,2024-02-28,expired
552,88,Townhouses,Dubai,2350616.33,2025-11-18,expired
553,3114,Villas,Sharjah,1832453.9,2025-04-23,active
554,3005,Penthouses,Ras Al Khaimah,4645536.99,2024-03-05,active
555,2803,Apartments,Dubai,945641.16,2025-09-25,active
556,2308,Apartments,Fujairah,688810.03,2025-06-25,active
557,2611,Commercial,Ras Al Khaimah,754326.27,2024-04-19,active
558,877,Apartments,Dubai,782046.03,2024-11-10,active
559,1942,Penthouses,Ras Al Khaimah,2477006.68,2025-08-20,active
560,2795,Commercial,Abu Dhabi,1484991.06,2025-09-19,sold
561,3775,Townhouses,Dubai,2882764.07,2024-07-28,sold
562,461,Townhouses,Dubai,3034631.96,2024-04-28,active
563,752,Townhouses,Dubai,2448518.66,2025-09-10,sold
564,1723,Apartments,Dubai,994576.92,2025-01-18,active
565,3900,Penthouses,Sharjah,4384961.21,2024-11-16,sold
566,3844,Apartments,Sharjah,890884.21,2024-11-07,active
567,1515,Villas,Dubai,4807894.93,2025-10-19,active
568,4441,Villas,Dubai,2597426.8,2024-02-14,sold
569,1542,Apartments,Dubai,1553327.7,2024-03-21,active
570,4853,Apartments,Abu Dhabi,1163976.94,2025-07-31,active
571,2056,Penthouses,Sharjah,4497762.7,2024-07-31,sold
572,2062,Apartments,Dubai,779267.48,2024-06-09,active
573,495,Townhouses,Ajman,825078.19,2025-09-07,sold
574,3654,Apartments,Sharjah,493174.62,2025-07-16,active
575,2962,Townhouses,Abu Dhabi,3169663.66,2025-12-03,active
576,2614,Villas,Sharjah,2168718.09,2024-09-28,active
577,4007,Apartments,Umm Al Quwain,340891.22,2024-10-16,active
578,350,Townhouses,Abu Dhabi,3032596.2,2024-06-05,active
579,3304,Villas,Ras Al Khaimah,1858046.97,2024-10-14,active
580,3159,Villas,Dubai,2637523.27,2025-08-19,active
581,1224,Villas,Dubai,4332575.28,2025-09-27,sold
582,1416,Apartments,Fujairah,419325.61,2024-10-13,active
583,3869,Apartments,Dubai,746038.32,2024-10-25,active
584,2487,Penthouses,Ras Al Khaimah,3227474.87,2025-04-27,active
585,4972,Townhouses,Abu Dhabi,3148987.78,2024-01-24,active
586,490,Villas,Dubai,4752670.82,2024-10-14,sold
587,4980,Apartments,Dubai,1512857.21,2024-12-20,sold
588,3411,Villas,Umm Al Quwain,1506508.6,2024-09-03,active
589,2545,Townhouses,Abu Dhabi,1722552.29,2025-09-25,active
590,2310,Apartments,Dubai,1300844.06,2025-10-16,active
591,4632,Land,Dubai,1374961.34,2024-02-15,active
592,1716,Commercial,Sharjah,1713740.28,2025-01-10,expired
593,3901,Penthouses,Abu Dhabi,6970655.03,2025-11-16,active
594,1593,Commercial,Umm Al Quwain,993957.07,2025-09-08,active
595,1876,Townhouses,Abu Dhabi,2917420.23,2025-10-29,active
596,4615,Villas,Dubai,3603497.21,2025-07-31,active
597,1216,Townhouses,Dubai,2557040.57,2025-06-05,sold
598,2180,Apartments,Dubai,888727.19,2024-08-22,sold
599,1173,Villas,Sharjah,2157995.1,2025-10-13,active
600,26,Apartments,Ajman,521300.4,2024-09-06,active
601,2235,Land,Abu Dhabi,1141601.55,2025-06-02,expired
602,1639,Penthouses,Abu Dhabi,8797083.34,2025-11-02,active
603,987,Apartments,Dubai,1464130.05,2025-02-16,active
604,4130,Apartments,Sharjah,664571.56,2024-07-03,sold
605,90,Apartments,Dubai,974358.01,2025-11-29,active
606,3453,Apartments,Abu Dhabi,1370731.49,2025-12-27,active
607,3130,Villas,Abu Dhabi,3920307.76,2025-04-02,active
608,2241,Villas,Dubai,3852010.43,2024-09-13,active
609,4805,Apartments,Umm Al Quwain,319652.78,2025-11-12,expired
610,4527,Villas,Dubai,4437691.29,2025-03-26,active
611,209,Townhouses,Abu Dhabi,2195489.14,2024-11-22,active
612,283,Townhouses,Dubai,3054151.85,2025-04-21,active
613,4192,Apartments,Sharjah,515515.78,2024-11-19,active
614,557,Apartments,Dubai,863933.6,2024-04-24,sold
615,753,Penthouses,Umm Al Quwain,2426316.1,2025-11-20,active
616,570,Villas,Abu Dhabi,3359230.42,2025-11-13,sold
617,3244,Townhouses,Abu Dhabi,1666610.59,2025-11-04,active
618,1304,Apartments,Fujairah,436129.8,2025-05-31,active
619,4569,Apartments,Abu Dhabi,1207517.01,2025-09-25,active
620,346,Apartments,Dubai,854988.78,2025-01-29,expired
621,4101,Apartments,Dubai,1255763.06,2024-05-17,active
622,4180,Penthouses,Abu Dhabi,7414281.95,2025-03-26,sold
623,4506,Apartments,Dubai,757956.65,2024-08-15,active
624,4027,Apartments,Sharjah,745770.61,2025-10-22,active
625,1345,Villas,Dubai,2294109.86,2025-03-02,sold
626,2306,Apartments,Dubai,1051165.26,2024-03-04,sold
627,4978,Apartments,Dubai,1475076.2,2024-08-28,active
628,2338,Villas,Abu Dhabi,4422563.46,2024-12-15,sold
629,3324,Apartments,Dubai,1050360.12,2024-12-21,active
630,1685,Apartments,Abu Dhabi,1245905.69,2025-03-08,sold
631,1756,Commercial,Ajman,889875.59,2025-02-05,active
632,1883,Villas,Ras Al Khaimah,1578265.61,2024-08-31,active
633,2539,Apartments,Ajman,666377.48,2024-09-28,active
634,3184,Townhouses,Abu Dhabi,2187223.59,2024-05-30,sold
635,4028,Villas,Abu Dhabi,4008007.62,2025-01-31,sold
636,2036,Apartments,Dubai,728225.25,2025-04-18,active
637,410,Commercial,Fujairah,1299714.79,2025-10-28,active
638,3125,Townhouses,Umm Al Quwain,700007.52,2025-10-31,active
639,1563,Land,Sharjah,798605.42,2025-12-05,active
640,184,Apartments,Dubai,827903.66,2024-01-10,active
641,3744,Commercial,Ras Al Khaimah,1407467.66,2024-01-03,active
642,249,Commercial,Fujairah,755698.53,2024-07-27,active
643,1924,Villas,Ras Al Khaimah,2197886.01,2024-09-07,active
644,185,Townhouses,Abu Dhabi,2775917.99,2024-06-17,active
645,534,Villas,Dubai,2371619.04,2025-11-17,active
646,3816,Villas,Umm Al Quwain,1451760.69,2025-08-22,active
647,517,Land,Ras Al Khaimah,887544.98,2024-05-14,sold
648,1661,Penthouses,Dubai,5964204.69,2024-07-13,expired
649,1924,Townhouses,Ajman,1616403.56,2025-06-09,active
650,4614,Penthouses,Abu Dhabi,8770302.87,2025-06-03,active
651,1897,Townhouses,Sharjah,1338067.71,2025-04-02,active
652,3009,Villas,Abu Dhabi,2493347.32,2025-01-07,sold
653,3042,Townhouses,Abu Dhabi,2066189.02,2024-03-28,sold
654,3335,Apartments,Abu Dhabi,1031027.85,2024-08-14,active
655,2396,Apartments,Sharjah,903387.69,2025-05-02,sold
656,3341,Villas,Abu Dhabi,3545164.55,2024-01-19,expired
657,2727,Commercial,Abu Dhabi,1909106.99,2024-09-30,active
658,1346,Commercial,Dubai,2797545.95,2025-08-26,expired
659,1189,Villas,Abu Dhabi,4096831.42,2024-03-01,active
660,4700,Apartments,Ajman,415032.11,2024-08-30,sold
661,670,Penthouses,Ras Al Khaimah,5223411.01,2025-02-01,active
662,4257,Apartments,Dubai,1505508.38,2024-05-01,sold
663,1350,Townhouses,Sharjah,1915458.33,2024-06-05,active
664,2667,Townhouses,Sharjah,1639815.22,2024-02-24,active
665,3218,Apartments,Dubai,1067454.71,2025-12-14,sold
666,872,Apartments,Abu Dhabi,791578.51,2025-02-01,sold
667,1543,Townhouses,Ras Al Khaimah,1859034.71,2024-03-26,sold
668,4057,Apartments,Dubai,1518492.02,2024-02-19,active
669,3327,Apartments,Dubai,1259022.85,2025-08-06,expired
670,1565,Apartments,Dubai,828734.85,2024-11-26,active
671,585,Apartments,Abu Dhabi,763355.85,2025-03-02,expired
672,3302,Apartments,Abu Dhabi,935554.24,2025-05-24,active
673,2489,Villas,Abu Dhabi,3248254.76,2025-04-30,sold
674,344,Townhouses,Umm Al Quwain,989996.29,2024-05-03,active
675,2096,Townhouses,Ras Al Khaimah,1268825.31,2024-10-01,active
676,803,Villas,Abu Dhabi,4213525.8,2025-02-04,expired
677,4017,Land,Dubai,1911278.99,2024-06-20,sold
678,712,Villas,Abu Dhabi,2299115.24,2025-09-08,sold
679,771,Villas,Sharjah,1786205.82,2025-07-30,expired
680,282,Apartments,Abu Dhabi,1212702.79,2025-10-19,active
681,3364,Apartments,Sharjah,751835.68,2024-07-17,sold
682,232,Commercial,Abu Dhabi,1982984.56,2025-08-31,active
683,4629,Villas,Fujairah,1834442.78,2024-07-07,active
684,4798,Apartments,Abu Dhabi,805569.55,2025-06-01,active
685,1334,Apartments,Abu Dhabi,999729.87,2024-04-21,sold
686,630,Apartments,Abu Dhabi,676371.84,2025-09-09,sold
687,1447,Penthouses,Dubai,5499924.56,2024-03-27,active
688,4781,Penthouses,Dubai,6862265.35,2025-07-17,sold
689,952,Apartments,Dubai,1343976.52,2024-06-02,expired
690,4611,Apartments,Abu Dhabi,1282051.09,2024-04-04,active
691,4303,Commercial,Dubai,2212836.02,2025-03-26,active
692,275,Apartments,Abu Dhabi,996292.02,2024-06-28,active
693,2153,Commercial,Sharjah,1295640.5,2025-05-12,active
694,1993,Commercial,Ras Al Khaimah,836649.14,2024-02-27,active
695,4673,Apartments,Dubai,1277005.16,2025-05-13,active
696,4566,Apartments,Dubai,1385278.47,2025-02-21,active
697,3386,Apartments,Dubai,896436.13,2025-12-07,active
698,3201,Apartments,Dubai,1383688.46,2025-05-31,active
699,2179,Villas,Dubai,4564000.08,2024-08-24,active
700,1997,Commercial,Ajman,765840.25,2025-08-03,active
701,3922,Apartments,Dubai,1188123.08,2025-06-05,sold
702,581,Apartments,Dubai,1152210.09,2024-04-23,expired
703,558,Villas,Umm Al Quwain,947590.09,2025-02-22,active
704,3388,Penthouses,Dubai,5721778.65,2024-10-11,active
705,489,Penthouses,Dubai,6216535.41,2025-07-23,active
706,1578,Townhouses,Fujairah,1093630.66,2024-10-08,sold
707,1841,Townhouses,Dubai,2789084.89,2024-07-03,sold
708,3331,Townhouses,Sharjah,1189192.46,2025-03-21,active
709,2357,Villas,Dubai,3834536.64,2024-04-06,active
710,4602,Apartments,Ras Al Khaimah,457212.58,2024-06-16,sold
711,3028,Apartments,Dubai,1268938.83,2025-05-15,expired
712,2798,Apartments,Abu Dhabi,923203.4,2024-04-16,active
713,3850,Villas,Dubai,4540013.54,2024-09-18,sold
714,4590,Commercial,Abu Dhabi,2211852.71,2024-03-26,active
715,3845,Apartments,Sharjah,947316.05,2024-12-18,active
716,516,Apartments,Dubai,953681.0,2024-12-18,active
717,4207,Apartments,Fujairah,460479.11,2024-12-20,active
718,1567,Apartments,Dubai,1415011.7,2025-06-13,active
719,3372,Apartments,Abu Dhabi,1186317.79,2025-11-30,active
720,1141,Penthouses,Sharjah,3407891.36,2024-02-02,sold
721,4447,Villas,Dubai,3477995.12,2025-03-06,active
722,961,Townhouses,Ras Al Khaimah,1525704.12,2025-10-30,active
723,2764,Apartments,Abu Dhabi,1053661.97,2024-07-14,active
724,3968,Townhouses,Fujairah,1152644.45,2024-01-22,active
725,2087,Townhouses,Dubai,3447313.65,2025-11-28,sold
726,3221,Apartments,Dubai,1505189.5,2024-08-30,expired
727,3726,Commercial,Abu Dhabi,2442467.87,2024-09-21,active
728,3445,Apartments,Dubai,1083852.47,2025-07-27,expired
729,4877,Apartments,Abu Dhabi,912493.04,2024-08-29,active
730,1007,Villas,Ajman,1115402.57,2025-08-14,sold
731,2273,Apartments,Abu Dhabi,769860.18,2024-04-10,active
732,3468,Apartments,Ras Al Khaimah,645822.17,2024-11-14,active
733,2766,Land,Sharjah,741880.39,2024-09-11,active
734,1806,Townhouses,Abu Dhabi,1972919.42,2025-06-06,active
735,1937,Apartments,Abu Dhabi,915239.27,2024-11-09,active
736,3140,Apartments,Abu Dhabi,1405035.51,2025-01-05,active
737,2210,Penthouses,Dubai,5830203.36,2025-10-25,active
738,1983,Villas,Dubai,2726212.09,2024-07-12,active
739,880,Apartments,Sharjah,670818.96,2025-03-21,expired
740,3168,Villas,Dubai,4477933.74,2024-08-03,active
741,3639,Villas,Sharjah,2015160.83,2024-12-20,sold
742,3115,Apartments,Sharjah,553025.93,2024-11-04,sold
743,3578,Penthouses,Abu Dhabi,5745984.08,2025-07-10,active
744,3178,Penthouses,Abu Dhabi,5990213.05,2025-06-15,sold
745,4924,Penthouses,Sharjah,3338821.29,2025-11-11,active
746,1786,Apartments,Abu Dhabi,863052.03,2024-02-09,active
747,1892,Villas,Ras Al Khaimah,2569917.11,2025-05-31,sold
748,4615,Apartments,Sharjah,679549.85,2024-06-23,sold
749,3186,Villas,Dubai,2328284.72,2025-08-03,active
750,3649,Commercial,Dubai,1762684.14,2025-07-11,active
751,3004,Commercial,Dubai,1611633.19,2025-12-10,active
752,4797,Townhouses,Abu Dhabi,2911925.64,2025-09-10,sold
753,3125,Villas,Sharjah,1543956.0,2024-09-14,expired
754,757,Townhouses,Abu Dhabi,1944675.85,2025-08-02,active
755,2091,Villas,Dubai,4507100.66,2025-09-14,active
756,1524,Apartments,Dubai,1161062.63,2025-09-12,active
757,756,Townhouses,Abu Dhabi,2865198.09,2024-03-06,expired
758,1442,Apartments,Abu Dhabi,997066.76,2025-11-27,active
759,141,Penthouses,Dubai,8255151.13,2025-07-23,active
760,832,Apartments,Sharjah,721384.1,2024-06-05,sold
761,4534,Penthouses,Sharjah,3288699.54,2024-07-24,expired
762,2013,Penthouses,Dubai,5443331.64,2024-01-31,active
763,170,Villas,Ras Al Khaimah,1776327.95,2025-05-20,active
764,3843,Apartments,Dubai,1444924.66,2025-04-19,sold
765,4702,Penthouses,Abu Dhabi,6383731.96,2024-06-14,sold
766,2034,Apartments,Abu Dhabi,704466.08,2025-02-16,expired
767,1114,Apartments,Abu Dhabi,1285507.62,2024-11-22,sold
768,3236,Villas,Sharjah,2822068.32,2024-12-12,active
769,4258,Villas,Abu Dhabi,3824054.05,2024-05-03,sold
770,2060,Villas,Abu Dhabi,3307566.12,2025-08-06,active
771,299,Apartments,Abu Dhabi,954240.97,2025-09-30,active
772,4952,Commercial,Dubai,1832248.02,2025-05-29,active
773,3992,Apartments,Dubai,1090367.23,2024-07-01,sold
774,1206,Villas,Abu Dhabi,3921014.87,2024-02-29,active
775,2474,Villas,Dubai,4616309.3,2024-08-23,expired
776,2072,Villas,Abu Dhabi,3216491.29,2024-05-01,expired
777,3796,Apartments,Umm Al Quwain,358517.12,2024-01-12,active
778,830,Apartments,Dubai,1114954.4,2025-01-27,active
779,3551,Apartments,Dubai,1411150.39,2025-06-23,active
780,332,Commercial,Ras Al Khaimah,1137745.15,2024-08-01,active
781,1585,Apartments,Abu Dhabi,680491.15,2025-04-29,active
782,4601,Apartments,Dubai,909953.24,2025-04-29,active
783,198,Villas,Dubai,3868607.7,2024-10-31,active
784,2676,Apartments,Dubai,1158141.94,2024-09-05,active
785,3592,Penthouses,Abu Dhabi,6667063.88,2024-03-21,sold
786,4490,Townhouses,Abu Dhabi,1628275.7,2025-09-16,expired
787,3096,Apartments,Sharjah,822502.31,2025-08-30,sold
788,1180,Apartments,Fujairah,371784.81,2024-06-21,active
789,3231,Apartments,Dubai,738079.46,2025-01-08,active
790,3428,Villas,Abu Dhabi,4082213.1,2025-04-08,active
791,4482,Villas,Umm Al Quwain,1085615.99,2025-06-04,expired
792,1339,Commercial,Dubai,2117956.74,2025-06-13,active
793,3837,Commercial,Dubai,2414274.41,2024-09-23,active
794,3766,Penthouses,Dubai,8335193.86,2025-12-30,active
795,3842,Land,Dubai,1490911.33,2024-07-28,expired
796,2709,Townhouses,Dubai,1929280.06,2024-09-02,sold
797,4832,Villas,Dubai,3819010.83,2025-04-06,expired
798,1854,Penthouses,Abu Dhabi,5506504.95,2025-08-03,expired
799,2463,Villas,Sharjah,2047534.54,2025-06-11,expired
800,2461,Penthouses,Dubai,8835158.77,2024-05-30,active
801,1794,Commercial,Dubai,2777072.47,2025-07-06,expired
802,4442,Villas,Abu Dhabi,3059641.7,2024-09-30,active
803,2451,Apartments,Dubai,1128336.49,2025-10-31,expired
804,544,Penthouses,Fujairah,2236567.29,2025-01-30,active
805,3541,Apartments,Abu Dhabi,695497.35,2024-11-26,expired
806,969,Apartments,Abu Dhabi,1438309.26,2024-02-06,expired
807,3247,Villas,Abu Dhabi,4138680.15,2024-08-30,active
808,1351,Apartments,Abu Dhabi,1127766.56,2024-11-21,expired
809,825,Apartments,Sharjah,452346.81,2024-06-11,active
810,4036,Commercial,Fujairah,1201384.35,2025-12-20,sold
811,1245,Land,Dubai,1094675.99,2025-02-15,active
812,3005,Townhouses,Fujairah,1360786.51,2024-10-15,sold
813,717,Apartments,Ras Al Khaimah,539903.5,2024-10-17,active
814,4775,Apartments,Dubai,728177.31,2025-05-09,expired
815,1393,Commercial,Ajman,983059.26,2025-05-04,active
816,2388,Townhouses,Abu Dhabi,2949354.23,2024-01-07,active
817,533,Villas,Ras Al Khaimah,1445351.66,2025-04-09,sold
