user_id,signup_date,emirate,user_type
2813,2025-07-26,Dubai,buyer
2814,2024-12-12,Dubai,seller
2815,2024-05-23,Dubai,buyer
2816,2024-08-15,Sharjah,seller
2817,2025-06-02,Dubai,seller
2818,2025-03-15,Sharjah,buyer
2819,2024-08-27,Dubai,seller
2820,2025-09-20,Sharjah,agent
2821,2025-04-24,Abu Dhabi,buyer
2822,2025-05-20,Sharjah,buyer
2823,2025-10-23,Abu Dhabi,buyer
2824,2024-01-15,Abu Dhabi,buyer
2825,2025-02-24,Ajman,seller
2826,2025-07-17,Dubai,seller
2827,2024-06-17,Fujairah,buyer
2828,2024-05-01,Sharjah,buyer
2829,2025-07-29,Dubai,agent
2830,2024-12-06,Sharjah,seller
2831,2024-09-28,Dubai,buyer
2832,2025-12-11,Sharjah,buyer
2833,2025-10-17,Sharjah,buyer
2834,2025-10-11,Dubai,seller
2835,2025-12-15,Ras Al Khaimah,buyer
2836,2025-04-04,Dubai,buyer
2837,2025-04-19,Abu Dhabi,agent
2838,2025-07-06,Dubai,agent
2839,2024-01-07,Abu Dhabi,buyer
2840,2025-10-23,Dubai,seller
2841,2025-06-26,Abu Dhabi,agent
2842,2024-04-21,Dubai,buyer
2843,2024-10-22,Sharjah,buyer
2844,2025-01-04,Dubai,agent
2845,2025-07-29,Abu Dhabi,buyer
2846,2025-01-02,Dubai,agent
2847,2024-06-17,Abu Dhabi,seller
2848,2024-03-13,Abu Dhabi,seller
2849,2024-03-14,Dubai,agent
2850,2025-03-11,Ras Al Khaimah,buyer
2851,2025-05-12,Ras Al Khaimah,buyer
2852,2025-06-27,Umm Al Quwain,seller
2853,2024-09-22,Ajman,buyer
2854,2025-02-17,Sharjah,seller
2855,2025-03-21,Dubai,buyer
2856,2024-04-09,Abu Dhabi,agent
2857,2024-06-24,Abu Dhabi,buyer
2858,2025-08-06,Abu Dhabi,buyer
2859,2024-11-11,Umm Al Quwain,buyer
2860,2025-04-02,Abu Dhabi,seller
2861,2024-12-02,Dubai,seller
2862,2024-07-22,Abu Dhabi,seller
2863,2025-11-04,Ajman,buyer
2864,2025-01-21,Dubai,seller
2865,2024-04-07,Dubai,seller
2866,2025-09-01,Fujairah,buyer
2867,2024-11-22,Dubai,seller
2868,2024-03-21,Dubai,buyer
2869,2024-07-16,Dubai,seller
2870,2025-10-03,Ras Al Khaimah,seller
2871,2025-08-06,Dubai,buyer
2872,2025-03-10,Sharjah,agent
2873,2025-01-31,Abu Dhabi,seller
2874,2025-01-23,Dubai,buyer
2875,2024-07-27,Abu Dhabi,agent
2876,2025-08-23,Dubai,agent
2877,2024-09-08,Dubai,buyer
2878,2024-10-19,Abu Dhabi,buyer
2879,2025-11-01,Fujairah,seller
2880,2025-03-09,Sharjah,seller
2881,2024-09-09,Dubai,agent
2882,2025-02-24,Sharjah,buyer
2883,2025-04-02,Fujairah,seller
2884,2025-11-06,Ras Al Khaimah,buyer
2885,2025-07-01,Dubai,seller
2886,2024-07-30,Dubai,buyer
2887,2025-09-13,Abu Dhabi,buyer
2888,2024-04-07,Sharjah,buyer
2889,2025-10-04,Umm Al Quwain,buyer
2890,2025-04-30,Dubai,buyer
2891,2025-11-25,Fujairah,seller
2892,2025-03-26,Umm Al Quwain,buyer
2893,2025-08-10,Sharjah,buyer
2894,2025-01-02,Dubai,buyer
2895,2024-04-01,Sharjah,buyer
2896,2025-08-01,Dubai,buyer
2897,2025-05-28,Abu Dhabi,seller
2898,2025-01-20,Dubai,seller
2899,2025-12-06,Sharjah,seller
2900,2024-11-20,Dubai,seller
2901,2024-06-27,Sharjah,agent
2902,2024-04-15,Ajman,agent
2903,2024-09-03,Dubai,agent
2904,2025-05-30,Abu Dhabi,buyer
2905,2025-07-29,Ras Al Khaimah,buyer
2906,2024-07-12,Umm Al Quwain,buyer
2907,2025-12-22,Dubai,seller
2908,2025-08-25,Abu Dhabi,agent
2909,2024-03-05,Abu Dhabi,seller
2910,2024-05-16,Dubai,agent
2911,2025-07-28,Abu Dhabi,buyer
2912,2024-05-30,Dubai,buyer
2913,2024-12-31,Abu Dhabi,buyer
2914,2024-09-15,Dubai,agent
2915,2024-10-28,Dubai,agent
2916,2025-08-29,Abu Dhabi,buyer
2917,2024-09-21,Dubai,seller
2918,2025-01-27,Dubai,seller
2919,2024-12-28,Sharjah,agent
2920,2025-03-01,Abu Dhabi,buyer
2921,2024-12-31,Dubai,seller
2922,2025-06-22,Dubai,buyer
2923,2025-12-18,Abu Dhabi,agent
2924,2025-08-20,Sharjah,buyer
2925,2025-10-12,Dubai,buyer
2926,2024-10-11,Dubai,agent
2927,2025-10-24,Sharjah,buyer
2928,2025-01-16,Umm Al Quwain,agent
2929,2025-06-21,Sharjah,seller
2930,2025-12-14,Dubai,buyer
2931,2025-05-10,Dubai,buyer
2932,2024-12-27,Dubai,buyer
2933,2025-07-19,Dubai,seller
2934,2024-02-05,Dubai,buyer
2935,2024-08-02,Dubai,buyer
2936,2025-07-03,Abu Dhabi,buyer
2937,2024-01-26,Dubai,agent
2938,2025-12-02,Abu Dhabi,buyer
2939,2024-10-05,Dubai,buyer
2940,2024-08-01,Dubai,buyer
2941,2024-12-26,Sharjah,agent
2942,2024-09-28,Dubai,seller
2943,2025-07-28,Abu Dhabi,buyer
2944,2025-08-24,Fujairah,agent
2945,2024-12-08,Abu Dhabi,buyer
2946,2024-02-07,Abu Dhabi,agent
2947,2025-02-18,Abu Dhabi,seller
2948,2025-01-31,Sharjah,agent
2949,2025-08-05,Dubai,seller
2950,2025-11-13,Dubai,buyer
2951,2024-04-03,Ajman,buyer
2952,2024-01-16,Dubai,buyer
2953,2025-11-16,Abu Dhabi,seller
2954,2024-10-31,Dubai,agent
2955,2024-12-29,Dubai,buyer
2956,2024-07-08,Abu Dhabi,buyer
2957,2024-02-13,Sharjah,buyer
2958,2025-10-25,Abu Dhabi,buyer
2959,2025-12-09,Dubai,seller
2960,2024-07-20,Fujairah,agent
2961,2024-03-02,Dubai,buyer
2962,2025-04-04,Ras Al Khaimah,buyer
2963,2024-10-12,Dubai,buyer
2964,2025-05-14,Dubai,agent
2965,2025-06-18,Ras Al Khaimah,buyer
2966,2024-06-10,Sharjah,buyer
2967,2025-06-19,Umm Al Quwain,agent
2968,2025-07-09,Dubai,agent
2969,2025-11-10,Umm Al Quwain,buyer
2970,2025-03-26,Ras Al Khaimah,buyer
2971,2024-07-19,Abu Dhabi,buyer
2972,2024-10-24,Dubai,buyer
2973,2024-03-07,Ras Al Khaimah,agent
2974,2024-05-06,Dubai,agent
2975,2025-08-31,Sharjah,buyer
2976,2024-10-03,Abu Dhabi,agent
2977,2025-12-29,Abu Dhabi,seller
2978,2025-03-15,Sharjah,seller
2979,2024-08-01,Dubai,buyer
2980,2025-04-06,Dubai,seller
2981,2024-02-08,Dubai,agent
2982,2025-01-23,Ajman,buyer
2983,2025-08-14,Abu Dhabi,buyer
2984,2025-10-08,Dubai,buyer
2985,2024-09-23,Dubai,agent
2986,2024-09-17,Ajman,buyer
2987,2025-12-17,Sharjah,agent
2988,2025-03-16,Abu Dhabi,buyer
2989,2025-06-22,Sharjah,buyer
2990,2025-06-03,Dubai,buyer
2991,2025-12-05,Umm Al Quwain,buyer
2992,2025-01-17,Sharjah,seller
2993,2024-05-27,Abu Dhabi,agent
2994,2024-09-08,Abu Dhabi,buyer
2995,2024-06-12,Sharjah,buyer
2996,2025-01-27,Abu Dhabi,seller
2997,2025-04-26,Ajman,buyer
2998,2024-07-18,Dubai,buyer
2999,2024-01-22,Ras Al Khaimah,buyer
3000,2024-11-21,Dubai,buyer
3001,2024-08-06,Abu Dhabi,agent
3002,2025-02-02,Dubai,buyer
3003,2025-05-03,Abu Dhabi,agent
3004,2025-09-03,Abu Dhabi,seller
3005,2024-04-30,Dubai,buyer
3006,2025-03-15,Sharjah,seller
3007,2024-06-23,Ras Al Khaimah,agent
3008,2025-05-30,Sharjah,buyer
3009,2024-06-16,Sharjah,seller
3010,2025-04-27,Dubai,seller
3011,2025-10-15,Ajman,buyer
3012,2025-03-09,Abu Dhabi,buyer
3013,2025-07-18,Abu Dhabi,buyer
3014,2025-07-04,Fujairah,buyer
3015,2025-11-02,Dubai,buyer
3016,2025-05-15,Dubai,agent
3017,2024-03-16,Abu Dhabi,agent
3018,2025-03-13,Abu Dhabi,seller
3019,2024-03-19,Abu Dhabi,seller
3020,2025-10-04,Dubai,buyer
3021,2024-01-12,Dubai,agent
3022,2025-03-04,Fujairah,buyer
3023,2024-10-13,Dubai,buyer
3024,2025-09-19,Ajman,agent
3025,2024-07-23,Abu Dhabi,seller
3026,2024-10-04,Dubai,seller
3027,2024-03-20,Dubai,agent
3028,2024-06-11,Dubai,agent
3029,2024-12-02,Dubai,buyer
3030,2024-01-02,Dubai,buyer
3031,2024-10-15,Dubai,seller
3032,2024-08-13,Sharjah,buyer
3033,2024-02-02,Sharjah,seller
3034,2025-05-04,Dubai,buyer
3035,2025-07-20,Sharjah,seller
3036,2024-05-06,Dubai,buyer
3037,2024-08-30,Dubai,buyer
3038,2025-04-06,Sharjah,seller
3039,2025-08-24,Sharjah,agent
3040,2025-10-07,Dubai,agent
3041,2025-03-07,Dubai,buyer
3042,2025-03-01,Dubai,agent
3043,2025-03-08,Fujairah,agent
3044,2024-01-14,Dubai,buyer
3045,2025-08-03,Abu Dhabi,seller
3046,2025-09-03,Dubai,seller
3047,2024-02-20,Dubai,seller
3048,2024-10-10,Dubai,buyer
3049,2024-11-04,Dubai,buyer
3050,2025-09-05,Fujairah,seller
3051,2024-03-06,Umm Al Quwain,buyer
3052,2024-10-03,Dubai,seller
3053,2024-01-23,Sharjah,buyer
3054,2024-07-05,Abu Dhabi,buyer
3055,2025-07-05,Umm Al Quwain,buyer
3056,2024-10-06,Dubai,buyer
3057,2024-12-20,Dubai,buyer
3058,2025-04-06,Dubai,agent
3059,2025-11-05,Dubai,buyer
3060,2024-02-24,Dubai,seller
3061,2024-06-16,Sharjah,seller
3062,2025-05-16,Dubai,buyer
3063,2025-12-18,Dubai,buyer
3064,2024-09-21,Abu Dhabi,buyer
3065,2024-07-30,Umm Al Quwain,buyer
3066,2024-02-18,Abu Dhabi,buyer
3067,2025-02-12,Ras Al Khaimah,buyer
3068,2024-04-10,Dubai,agent
3069,2024-05-26,Abu Dhabi,seller
3070,2025-03-08,Dubai,agent
3071,2025-01-24,Abu Dhabi,buyer
3072,2024-07-01,Abu Dhabi,seller
3073,2025-11-04,Dubai,buyer
3074,2024-11-11,Abu Dhabi,seller
3075,2025-05-14,Dubai,agent
3076,2024-09-12,Umm Al Quwain,buyer
3077,2025-10-28,Umm Al Quwain,buyer
3078,2025-09-20,Abu Dhabi,agent
3079,2024-08-29,Dubai,agent
3080,2025-10-03,Sharjah,buyer
3081,2025-12-03,Sharjah,seller
3082,2024-08-31,Dubai,seller
3083,2025-10-04,Abu Dhabi,buyer
3084,2024-03-22,Abu Dhabi,seller
3085,2024-04-21,Abu Dhabi,buyer
3086,2025-05-05,Dubai,seller
3087,2025-01-04,Dubai,buyer
3088,2024-10-08,Abu Dhabi,seller
3089,2024-11-27,Dubai,buyer
3090,2025-12-30,Dubai,buyer
3091,2024-11-18,Sharjah,agent
3092,2025-08-06,Dubai,seller
3093,2024-12-14,Dubai,seller
3094,2025-07-02,Dubai,buyer
3095,2025-10-15,Sharjah,seller
3096,2025-09-12,Sharjah,buyer
3097,2024-10-22,Sharjah,buyer
3098,2024-05-26,Dubai,buyer
3099,2024-08-12,Ras Al Khaimah,seller
3100,2025-09-24,Umm Al Quwain,buyer
3101,2024-12-28,Abu Dhabi,agent
3102,2024-10-01,Dubai,buyer
3103,2025-12-14,Dubai,buyer
3104,2025-07-17,Dubai,seller
3105,2024-12-04,Ras Al Khaimah,buyer
3106,2024-05-17,Sharjah,buyer
3107,2024-01-22,Dubai,seller
3108,2024-08-30,Abu Dhabi,buyer
3109,2024-01-17,Sharjah,seller
3110,2024-07-03,Sharjah,seller
3111,2024-07-31,Abu Dhabi,agent
3112,2024-05-12,Abu Dhabi,buyer
3113,2024-11-10,Abu Dhabi,agent
3114,2025-04-07,Abu Dhabi,buyer
3115,2025-06-26,Umm Al Quwain,buyer
3116,2024-01-29,Dubai,buyer
3117,2024-04-16,Ajman,buyer
3118,2024-10-08,Sharjah,buyer
3119,2025-01-03,Ras Al Khaimah,buyer
3120,2025-08-12,Dubai,buyer
3121,2025-06-07,Dubai,buyer
3122,2024-08-26,Sharjah,buyer
3123,2025-01-20,Abu Dhabi,seller
3124,2025-01-09,Fujairah,buyer
3125,2024-06-18,Dubai,buyer
3126,2025-08-11,Dubai,buyer
3127,2025-07-18,Abu Dhabi,agent
3128,2024-03-17,Abu Dhabi,agent
3129,2024-06-08,Dubai,seller
3130,2024-05-03,Abu Dhabi,agent
3131,2024-07-12,Dubai,buyer
3132,2025-11-10,Abu Dhabi,agent
3133,2024-06-18,Dubai,seller
3134,2024-11-26,Dubai,seller
3135,2025-04-11,Sharjah,buyer
3136,2024-04-02,Abu Dhabi,buyer
3137,2024-05-13,Abu Dhabi,buyer
3138,2024-04-01,Ajman,seller
3139,2024-06-15,Ajman,seller
3140,2025-08-17,Dubai,buyer
3141,2025-01-16,Umm Al Quwain,buyer
3142,2025-11-17,Dubai,seller
3143,2025-11-24,Dubai,agent
3144,2025-01-08,Dubai,buyer
3145,2024-07-30,Dubai,agent
3146,2024-12-01,Abu Dhabi,buyer
3147,2024-12-25,Sharjah,seller
3148,2025-10-25,Dubai,agent
3149,2025-01-25,Abu Dhabi,seller
3150,2025-03-24,Dubai,buyer
3151,2025-09-07,Abu Dhabi,buyer
3152,2024-07-14,Sharjah,buyer
3153,2024-10-09,Dubai,seller
3154,2024-10-23,Ras Al Khaimah,seller
3155,2025-03-15,Dubai,agent
3156,2025-12-28,Sharjah,buyer
3157,2025-02-06,Fujairah,seller
3158,2025-01-06,Abu Dhabi,seller
3159,2024-09-15,Abu Dhabi,seller
3160,2025-06-05,Abu Dhabi,seller
3161,2024-07-27,Dubai,buyer
3162,2025-08-04,Dubai,seller
3163,2025-02-23,Dubai,buyer
3164,2025-04-02,Dubai,agent
3165,2024-04-04,Dubai,buyer
3166,2025-05-23,Abu Dhabi,agent
3167,2025-11-13,Abu Dhabi,buyer
3168,2025-07-03,Abu Dhabi,buyer
3169,2025-12-24,Dubai,buyer
3170,2024-01-25,Dubai,agent
3171,2025-03-22,Abu Dhabi,seller
3172,2025-04-03,Abu Dhabi,seller
3173,2025-09-16,Dubai,buyer
3174,2024-06-29,Dubai,buyer
3175,2024-06-29,Ajman,seller
3176,2025-12-17,Dubai,agent
3177,2025-05-28,Umm Al Quwain,buyer
3178,2024-04-23,Dubai,agent
3179,2024-09-26,Dubai,seller
3180,2024-11-08,Ras Al Khaimah,agent
3181,2025-04-20,Abu Dhabi,buyer
3182,2024-05-13,Sharjah,buyer
3183,2025-03-19,Fujairah,seller
3184,2024-01-02,Dubai,buyer
3185,2024-06-18,Sharjah,agent
3186,2025-06-12,Abu Dhabi,agent
3187,2024-08-10,Fujairah,agent
3188,2025-04-08,Dubai,agent
3189,2025-11-21,Dubai,buyer
3190,2024-10-23,Ajman,buyer
3191,2024-06-08,Abu Dhabi,buyer
3192,2024-04-02,Sharjah,buyer
3193,2024-01-19,Abu Dhabi,buyer
3194,2024-10-03,Dubai,agent
3195,2025-05-05,Abu Dhabi,buyer
3196,2024-08-27,Abu Dhabi,buyer
3197,2024-02-22,Dubai,agent
3198,2025-05-17,Dubai,buyer
3199,2025-10-12,Sharjah,agent
3200,2024-05-22,Ras Al Khaimah,agent
3201,2025-11-10,Dubai,seller
3202,2025-01-04,Ajman,buyer
3203,2025-03-05,Umm Al Quwain,seller
3204,2024-06-18,Ajman,seller
3205,2025-04-13,Fujairah,seller
3206,2025-11-24,Sharjah,buyer
3207,2025-12-21,Abu Dhabi,buyer
3208,2025-02-22,Umm Al Quwain,buyer
3209,2025-02-17,Ajman,buyer
3210,2025-09-06,Ras Al Khaimah,agent
3211,2024-12-16,Dubai,agent
3212,2025-10-19,Dubai,agent
3213,2025-05-14,Dubai,buyer
3214,2025-03-22,Ajman,buyer
3215,2024-09-19,Dubai,agent
3216,2024-10-22,Fujairah,seller
3217,2025-07-01,Ras Al Khaimah,seller
3218,2024-01-15,Abu Dhabi,buyer
3219,2025-05-12,Ras Al Khaimah,agent
3220,2024-10-23,Fujairah,buyer
3221,2025-11-25,Abu Dhabi,agent
3222,2025-05-04,Sharjah,agent
3223,2024-06-20,Ajman,agent
3224,2024-12-29,Sharjah,seller
3225,2025-05-25,Dubai,seller
3226,2024-01-23,Ajman,seller
3227,2025-10-15,Abu Dhabi,buyer
3228,2024-03-16,Dubai,seller
3229,2025-12-01,Abu Dhabi,seller
3230,2024-10-23,Dubai,buyer
3231,2024-09-13,Abu Dhabi,buyer
3232,2025-03-26,Dubai,buyer
3233,2024-07-08,Abu Dhabi,agent
3234,2025-02-27,Ajman,seller
3235,2024-07-16,Ajman,seller
3236,2024-06-27,Sharjah,buyer
3237,2025-10-12,Abu Dhabi,seller
3238,2024-02-02,Dubai,seller
3239,2025-12-28,Ajman,seller
3240,2024-05-31,Dubai,buyer
3241,2024-12-04,Dubai,agent
3242,2024-03-21,Fujairah,agent
3243,2024-06-01,Dubai,agent
3244,2025-10-18,Fujairah,seller
3245,2025-09-19,Abu Dhabi,agent
3246,2024-09-17,Umm Al Quwain,buyer
3247,2025-04-12,Sharjah,buyer
3248,2024-03-02,Abu Dhabi,buyer
3249,2024-06-26,Dubai,buyer
3250,2025-02-15,Dubai,agent
3251,2025-02-28,Dubai,seller
3252,2025-11-15,Abu Dhabi,agent
3253,2024-02-22,Abu Dhabi,seller
3254,2024-04-22,Dubai,seller
3255,2025-04-19,Dubai,agent
3256,2024-11-10,Sharjah,buyer
3257,2025-05-15,Abu Dhabi,buyer
3258,2025-10-03,Ras Al Khaimah,seller
3259,2024-08-21,Umm Al Quwain,buyer
3260,2025-09-30,Sharjah,buyer
3261,2024-04-23,Abu Dhabi,buyer
3262,2025-06-03,Dubai,buyer
3263,2025-07-19,Abu Dhabi,agent
3264,2024-07-12,Dubai,seller
3265,2025-12-29,Abu Dhabi,buyer
3266,2024-02-12,Dubai,buyer
3267,2024-10-26,Sharjah,seller
3268,2025-02-14,Sharjah,seller
3269,2024-03-23,Sharjah,buyer
3270,2025-12-12,Dubai,buyer
3271,2025-10-26,Dubai,buyer
3272,2024-02-24,Fujairah,agent
3273,2025-01-06,Fujairah,agent
3274,2024-10-22,Abu Dhabi,seller
3275,2024-05-05,Dubai,buyer
3276,2025-11-12,Abu Dhabi,buyer
3277,2025-06-10,Dubai,buyer
3278,2024-04-15,Umm Al Quwain,seller
3279,2025-05-30,Abu Dhabi,buyer
3280,2025-06-09,Abu Dhabi,agent
3281,2024-06-26,Ras Al Khaimah,buyer
3282,2025-02-24,Dubai,seller
3283,2024-04-29,Dubai,buyer
3284,2025-06-16,Dubai,buyer
3285,2025-05-12,Ras Al Khaimah,agent
3286,2024-09-15,Sharjah,agent
3287,2025-09-16,Dubai,agent
3288,2025-03-06,Abu Dhabi,seller
3289,2025-01-08,Dubai,buyer
3290,2024-02-27,Ras Al Khaimah,buyer
3291,2024-01-14,Umm Al Quwain,seller
3292,2024-04-09,Dubai,agent
3293,2024-09-25,Sharjah,seller
3294,2024-07-13,Dubai,buyer
3295,2024-11-16,Dubai,buyer
3296,2025-12-27,Dubai,seller
3297,2024-04-17,Abu Dhabi,agent
3298,2025-07-12,Fujairah,buyer
3299,2025-03-05,Dubai,seller
3300,2025-03-10,Abu Dhabi,buyer
3301,2025-05-03,Ajman,agent
3302,2024-08-14,Dubai,buyer
3303,2025-10-14,Ras Al Khaimah,buyer
3304,2025-02-13,Dubai,seller
3305,2025-10-05,Dubai,agent
3306,2024-04-04,Abu Dhabi,seller
3307,2024-10-19,Umm Al Quwain,seller
3308,2024-11-02,Abu Dhabi,buyer
3309,2024-06-29,Dubai,seller
3310,2024-06-06,Sharjah,agent
3311,2024-02-05,Dubai,seller
3312,2024-01-23,Sharjah,buyer
3313,2024-05-09,Abu Dhabi,agent
3314,2024-03-08,Ajman,buyer
3315,2025-09-05,Dubai,agent
3316,2024-04-19,Sharjah,buyer
3317,2024-05-08,Umm Al Quwain,seller
3318,2025-10-11,Dubai,agent
3319,2025-01-14,Sharjah,agent
3320,2025-02-21,Dubai,seller
3321,2024-11-11,Sharjah,agent
3322,2024-10-11,Abu Dhabi,buyer
3323,2025-09-26,Dubai,seller
3324,2024-01-26,Dubai,buyer
3325,2024-11-14,Dubai,agent
3326,2024-12-31,Dubai,buyer
3327,2025-09-01,Dubai,agent
3328,2024-11-06,Ras Al Khaimah,buyer
3329,2025-07-20,Ras Al Khaimah,buyer
3330,2025-04-16,Sharjah,buyer
3331,2025-03-10,Sharjah,seller
3332,2025-09-07,Dubai,buyer
3333,2024-11-05,Abu Dhabi,agent
3334,2024-11-27,Dubai,seller
3335,2025-12-16,Dubai,seller
3336,2025-08-25,Ajman,seller
3337,2024-05-14,Abu Dhabi,agent
3338,2025-10-20,Abu Dhabi,seller
3339,2024-09-23,Abu Dhabi,seller
3340,2025-07-25,Ajman,seller
3341,2024-10-01,Abu Dhabi,buyer
3342,2025-05-01,Dubai,buyer
3343,2024-02-03,Abu Dhabi,buyer
3344,2024-10-29,Sharjah,buyer
3345,2024-08-30,Abu Dhabi,seller
3346,2024-02-01,Abu Dhabi,buyer
3347,2024-07-29,Abu Dhabi,agent
3348,2024-09-09,Abu Dhabi,buyer
3349,2024-02-05,Dubai,agent
3350,2024-04-12,Ajman,seller
3351,2024-06-29,Dubai,buyer
3352,2024-01-29,Dubai,buyer
3353,2024-02-17,Dubai,buyer
3354,2024-11-17,Dubai,seller
3355,2025-12-28,Abu Dhabi,buyer
3356,2024-09-08,Dubai,buyer
3357,2025-08-16,Abu Dhabi,buyer
3358,2025-08-02,Sharjah,buyer
3359,2024-11-14,Dubai,buyer
3360,2024-04-05,Dubai,agent
3361,2024-09-27,Dubai,seller
3362,2025-03-31,Abu Dhabi,seller
3363,2025-03-20,Abu Dhabi,buyer
3364,2025-03-31,Umm Al Quwain,agent
3365,2025-12-08,Dubai,buyer
3366,2025-02-11,Sharjah,seller
3367,2024-03-05,Ras Al Khaimah,buyer
3368,2024-09-27,Abu Dhabi,buyer
3369,2024-09-28,Dubai,buyer
3370,2025-08-18,Abu Dhabi,seller
3371,2025-08-17,Ras Al Khaimah,agent
3372,2025-02-21,Abu Dhabi,buyer
3373,2024-11-19,Abu Dhabi,agent
3374,2024-09-23,Dubai,seller
3375,2025-04-18,Sharjah,buyer
3376,2025-12-02,Dubai,buyer
3377,2024-09-12,Dubai,buyer
3378,2025-01-23,Dubai,agent
3379,2025-04-12,Ras Al Khaimah,buyer
3380,2025-02-17,Abu Dhabi,seller
3381,2025-10-05,Abu Dhabi,seller
3382,2024-10-15,Sharjah,buyer
3383,2024-04-30,Dubai,buyer
3384,2025-07-19,Abu Dhabi,buyer
3385,2025-05-20,Dubai,buyer
3386,2024-06-07,Sharjah,agent
3387,2025-07-22,Abu Dhabi,agent
3388,2024-08-26,Abu Dhabi,buyer
3389,2024-12-07,Abu Dhabi,agent
3390,2024-01-25,Dubai,buyer
3391,2024-09-29,Abu Dhabi,seller
3392,2024-07-30,Umm Al Quwain,agent
3393,2024-01-29,Sharjah,seller
3394,2025-02-15,Abu Dhabi,buyer
3395,2025-11-06,Abu Dhabi,buyer
3396,2024-03-08,Abu Dhabi,seller
3397,2024-07-18,Sharjah,agent
3398,2024-01-26,Abu Dhabi,seller
3399,2025-08-04,Abu Dhabi,buyer
3400,2025-12-06,Dubai,buyer
3401,2025-10-30,Ras Al Khaimah,buyer
3402,2024-02-19,Abu Dhabi,buyer
3403,2025-03-03,Fujairah,buyer
3404,2025-12-08,Sharjah,buyer
3405,2024-02-16,Dubai,buyer
3406,2024-04-21,Dubai,buyer
3407,2025-11-05,Dubai,agent
3408,2024-08-17,Dubai,seller
3409,2024-08-26,Ajman,seller
3410,2025-01-02,Dubai,buyer
3411,2025-07-15,Sharjah,agent
3412,2025-01-10,Ajman,seller
3413,2025-01-29,Sharjah,seller
3414,2024-11-01,Sharjah,agent
3415,2025-06-10,Abu Dhabi,buyer
3416,2024-10-04,Sharjah,seller
3417,2025-05-24,Dubai,buyer
3418,2025-03-18,Abu Dhabi,buyer
3419,2024-11-14,Abu Dhabi,agent
3420,2025-10-07,Dubai,buyer
3421,2024-09-30,Dubai,buyer
3422,2025-03-06,Ras Al Khaimah,buyer
3423,2024-12-03,Dubai,agent
3424,2024-03-31,Ras Al Khaimah,buyer
3425,2025-11-17,Dubai,buyer
3426,2024-08-05,Abu Dhabi,buyer
3427,2024-01-27,Dubai,buyer
3428,2024-12-15,Dubai,buyer
3429,2024-09-04,Dubai,agent
3430,2024-09-02,Dubai,buyer
3431,2024-02-11,Sharjah,seller
3432,2025-05-10,Sharjah,seller
3433,2024-09-02,Fujairah,buyer
3434,2025-09-15,Abu Dhabi,agent
3435,2024-11-06,Dubai,buyer
3436,2024-06-22,Abu Dhabi,seller
3437,2025-11-21,Fujairah,agent
3438,2025-09-28,Dubai,buyer
3439,2025-10-17,Abu Dhabi,agent
3440,2025-03-14,Fujairah,buyer
3441,2024-04-28,Dubai,buyer
3442,2025-03-09,Abu Dhabi,seller
3443,2025-08-16,Dubai,seller
3444,2025-07-27,Dubai,buyer
3445,2024-08-05,Ajman,buyer
3446,2025-01-07,Abu Dhabi,seller
3447,2024-12-27,Dubai,agent
3448,2025-05-26,Dubai,seller
3449,2024-07-09,Dubai,buyer
3450,2024-12-04,Sharjah,buyer
3451,2024-01-24,Sharjah,buyer
3452,2025-11-10,Sharjah,buyer
3453,2024-06-24,Dubai,agent
3454,2024-01-03,Abu Dhabi,buyer
3455,2025-08-23,Abu Dhabi,agent
3456,2024-10-17,Sharjah,buyer
3457,2024-07-14,Dubai,buyer
3458,2024-04-20,Dubai,agent
3459,2024-05-04,Fujairah,buyer
3460,2024-09-18,Dubai,agent
3461,2024-12-04,Dubai,buyer
3462,2025-04-09,Sharjah,seller
3463,2024-10-23,Abu Dhabi,agent
3464,2024-08-22,Dubai,seller
3465,2025-08-01,Sharjah,seller
3466,2025-06-06,Abu Dhabi,buyer
3467,2025-05-03,Abu Dhabi,seller
3468,2024-02-21,Abu Dhabi,buyer
3469,2024-08-06,Sharjah,agent
3470,2025-06-01,Dubai,buyer
3471,2024-12-29,Abu Dhabi,agent
3472,2024-04-24,Sharjah,buyer
3473,2025-09-11,Dubai,seller
3474,2025-11-23,Sharjah,seller
3475,2024-03-17,Sharjah,agent
3476,2025-03-25,Sharjah,buyer
3477,2025-11-24,Dubai,buyer
3478,2025-07-02,Dubai,buyer
3479,2024-10-11,Sharjah,seller
3480,2024-07-04,Dubai,agent
3481,2025-10-19,Dubai,buyer
3482,2024-09-19,Abu Dhabi,seller
3483,2024-01-31,Sharjah,buyer
3484,2024-10-04,Dubai,seller
3485,2024-12-23,Abu Dhabi,buyer
3486,2025-05-29,Sharjah,seller
3487,2024-08-17,Umm Al Quwain,buyer
3488,2025-10-05,Dubai,buyer
3489,2024-02-17,Abu Dhabi,buyer
3490,2024-06-10,Dubai,seller
3491,2024-10-03,Dubai,buyer
3492,2024-05-01,Sharjah,buyer
3493,2025-08-27,Umm Al Quwain,agent
3494,2024-12-17,Umm Al Quwain,seller
3495,2025-07-20,Ras Al Khaimah,seller
3496,2024-06-26,Abu Dhabi,seller
3497,2024-07-14,Dubai,buyer
3498,2025-05-12,Sharjah,seller
3499,2025-04-02,Sharjah,seller
3500,2024-03-24,Abu Dhabi,buyer
3501,2024-01-31,Dubai,seller
3502,2025-03-18,Ajman,buyer
